"","Intrinsic","Batch","spin_cpm","pdac_cpm"
"EXOC3-AS1",1,1.34752776359121e-38,0.158331226859903,0.680604980218097
"ACTG1P16",1,1.3575321975793e-38,0.086577847619554,0.0703195772875286
"GLIPR1L2",1,1.4402554036586e-38,0.28347504130563,0.674934552233193
"OR2A20P",1,1.45787141162811e-38,0.113211768354881,0.0778668757826369
"AL157935.1",1,1.53262362613616e-38,0.202409226482149,0.121105456239064
"DUSP8P5",1,1.54551215792057e-38,1.24302794037123,0.224649546348652
"FAM183BP",1,1.89502514796859e-38,0.352397932553603,0.235832446347108
"NTAN1P2",1,1.99133286951457e-38,0.25705837029607,0.0265561220847364
"AC006329.1",1,2.0705913637488e-38,0.0374666341801467,0.05428053274484
"RPA4",1,2.322654422671e-38,0.490844234637517,0.15943940453
"AKR1D1",1,2.46371694146146e-38,0.113211768354881,1.79095326346249
"GDF5",1,2.47343185575144e-38,0.190135839013285,0.26021201070222
"AL590617.1",1,2.68646914637005e-38,0.0722300589488001,0.0374474365096685
"TRIM42",1,2.85517900274075e-38,0.252883348835917,0.13034400275765
"CCDC144NL",1,3.03492096472262e-38,0.168129304295745,0.0829865297297334
"ZNF728",1,3.50771585370445e-38,0.162194649340381,0.269991068728822
"AL157935.2",1,4.17970013264974e-38,0.899842715116915,0.140676228279363
"NPNT",1,4.54635280776421e-38,0.277274729443971,2.2342913405705
"AL391244.3",1,5.0208728995198e-38,0.234141945937527,0.210268724052766
"AC092279.2",1,5.67235205560474e-38,1.46230045946493,0.260908990488292
"HTR3A",1,5.70487272594763e-38,0.283494844531723,0.234388193490818
"PABPN1L",1,5.94322388202613e-38,2.38126398422967,0.004040743626131
"SLC25A27",1,6.69863923892091e-38,0.14454816758937,0.290285113027336
"KCTD4",1,6.99795427064252e-38,0.0791891459647134,0.113455906481035
"AC008770.4",1,7.33518631018959e-38,0.0772192501078958,0.102153284212108
"SETP11",1,7.3939547132933e-38,0.450671998709637,0.245158348337498
"AC098827.1",1,7.66846213491539e-38,0.237175469609264,0
"TPSB2",1,7.68761429071504e-38,0.177034236502345,0.384796510147687
"AC006077.2",1,7.71687761700489e-38,0.218598346736781,0
"FAM160A1",1,7.78220691749081e-38,22.369758652465,1.73108393633828
"AC005224.4",1,7.89281990828538e-38,6.6683329447341,0.289128897037617
"GAPDHP62",1,7.94775171444991e-38,0.130797838759096,0.0283519442515882
"FOXP1-IT1",1,8.61127722310713e-38,2.42223952568082,0.265383550703458
"AL137058.2",1,9.05693432652607e-38,0.0736096129996033,0.0263598766295685
"AL357143.1",1,9.63732569848829e-38,47.2054407079506,3.85830120166838
"LCE1C",1,1.04148960662711e-37,0.266027583671878,0.153963812825745
"KDM4D",1,1.04508911202736e-37,0.0772192501078958,0.389213274739866
"AP001642.1",1,1.10535477475357e-37,0.0772192501078958,0.155773125159425
"AL121987.2",1,1.12064925534505e-37,0.0854713378285539,0.137137960764585
"TTTY10",1,1.1390458112466e-37,0.501445436182426,0.6191039938326
"PRELID3A",1,1.14094038053538e-37,1.01305821591351,0.500751338225614
"DERL3",1,1.19004228853314e-37,20.7107371838762,1.25928312229892
"AL137100.1",1,1.26691676353174e-37,0.223272491932867,0.108707005397228
"VWA2",1,1.35798879198318e-37,0.521542867045788,0.0179344580040514
"VASH2",1,1.41377466924865e-37,4.13422950228908,1.14484282087247
"AL671511.1",1,1.58689862101011e-37,0.446623037076148,0.116336243694594
"AC099336.1",1,1.60053734337866e-37,0.230694589605314,0.145696097756585
"AC090877.1",1,1.64640939935355e-37,0.0772192501078958,0
"FO393409.1",1,1.65542288740218e-37,0.0854713378285539,0.00792993071466878
"GAS6",1,1.75977774990045e-37,24.3901017909875,6.03204331511482
"AL353719.1",1,1.8450728536916e-37,0.104118066720261,0.0178896355091333
"AC027601.1",1,1.94462886533179e-37,0.861814674903203,0.201450175577468
"CDRT4",1,1.95906909502697e-37,0.210036990183591,0.0554575707173288
"AC073115.1",1,2.15974888450201e-37,0.277114693493799,0.0199294256729818
"AC005618.3",1,2.25461142192985e-37,0.102228534446987,0
"ACVR2B-AS1",1,2.33757834379831e-37,0.0730054247121671,0.35468249850543
"TRIM46",1,2.34199349362346e-37,0.354604438688832,0.487139391962061
"AC103996.2",1,2.69295868303138e-37,0.204909815300226,0.105889785705961
"TRAV19",1,2.7047848963651e-37,0.219498076393698,0.149133208565182
"AC116096.1",1,2.7056756745985e-37,0.359708184477917,0.412494918811354
"IGHV3-20",1,2.74436667415281e-37,0.145782530204536,0.0658286770194525
"FAR1-IT1",1,2.75501467963221e-37,0.435475784638434,0.107771893673108
"AC244197.3",1,2.8808257971301e-37,1.13955408231972,0.0425989944242266
"TBC1D3F",1,2.90187667880769e-37,0.457951741245726,0.00838051537100749
"SLC22A25",1,2.98853137293252e-37,0.342687089903879,0.249970947055078
"SCN7A",1,3.18452087940528e-37,0.228590815390679,0.796804125656365
"LINC02328",1,3.34009734762751e-37,0.203792855597316,0.396879676894357
"AL133243.3",1,3.74162113411703e-37,1.58189022998553,0.229571246167147
"STPG3-AS1",1,3.90448111074181e-37,0.0825812011724719,0.0334415894957311
"Z93930.3",1,4.08359935449076e-37,0.377308450578459,0.0468117104622462
"AC005072.1",1,4.08494948078785e-37,1.46390709771072,0.0182609340197208
"AC008393.1",1,4.62787233664441e-37,0.212441205988014,0.1685123699903
"AC091180.4",1,4.68676210729943e-37,0.0736096129996033,0.00374670134793276
"AC020661.5",1,5.26404692420196e-37,0.177646639004207,0.168444550818073
"PLEKHD1",1,5.46204771758007e-37,10.7093411467765,0.578989049032733
"ANAPC1P1",1,5.48414449513449e-37,0.15161517136541,0.138896114665984
"ADAMTS14",1,5.49850881882847e-37,0.0825812011724719,0.10578300227995
"AC017071.1",1,5.96001779197204e-37,0.371417116950146,0.0450635243971445
"GOLGA8H",1,6.03999317410994e-37,0.46040993189066,0.0549979428461062
"ZIC2",1,6.87028141743993e-37,0.252747254245474,0.188267731945463
"AC096887.2",1,6.96137708183974e-37,0.155383035435411,0.153151654201741
"BEGAIN",1,8.16979314919819e-37,0.987497127307433,1.49891869187983
"AL022100.1",1,9.4618700687288e-37,0.130561175067927,0.0593853740891535
"AC015883.1",1,1.09189709227083e-36,0.947117377653888,0.290351108115988
"AC244197.2",1,1.1546681334237e-36,0.334592392710666,0.0614861160116273
"NRXN3",1,1.34346190482393e-36,0.133652667113857,1.50645041579846
"LINC01226",1,1.35918221396229e-36,17.6253476799791,0.772650258344865
"AC021534.1",1,1.3794601068484e-36,0.252883348835917,0.139711326029667
"GAS1",1,1.40433741411854e-36,0.250609654612805,0.49906738626775
"AC068533.4",1,1.44955256376999e-36,0.469796761680992,0.166365972408593
"IGHV3-64",1,1.51962847879782e-36,0.670731236355332,0.044337350933672
"AC127024.2",1,1.59529615479528e-36,1.74443977226786,0.0612472495377442
"AC025031.4",1,1.64259046184416e-36,1.30962445233124,0.0464847634300381
"SNRPD2P1",1,1.7158620313071e-36,0.592072473907819,0.0159764211625791
"LRRC37A12P",1,1.72033211833992e-36,0.126441674417959,0.0850553582433264
"AL121985.1",1,1.73044388512874e-36,0.503292170176446,0.238953782718744
"DNAH8",1,1.7541360053279e-36,0.40182047758791,1.10496678052825
"NWD2",1,1.76424497138499e-36,0.292060852086718,0.833534958220678
"PNMA8A",1,1.79299484450625e-36,0.336748008930968,0.31100833043862
"AC022730.3",1,1.83829994069474e-36,0.126441674417959,0.13699519961135
"RPL34P26",1,1.87931333163982e-36,0.126441674417959,0.0884385369585911
"AC083982.1",1,1.9348360713457e-36,0.126441674417959,0.0152075175260556
"RNA5SP198",1,1.97372509425947e-36,0.126441674417959,0
"AC245014.1",1,1.99173152040991e-36,0.126441674417959,0.060804462866396
"ABCA8",1,1.99237368563821e-36,0.126441674417959,1.52412919064321
"AC004231.1",1,2.01624342154158e-36,0.126441674417959,0
"AL137003.1",1,2.09585872570288e-36,0.126441674417959,0.354935057786081
"KCNA4",1,2.10608116103584e-36,0.13983230851715,0.628217053658731
"SPANXN1",1,2.14482962497612e-36,0.126441674417959,0.129979888463317
"NFATC4",1,2.19986384171476e-36,1.40443746155171,0.408839956746829
"RCOR2",1,2.21800111280084e-36,0.104549340060705,0.119367671853045
"KRT8P15",1,2.29415429186164e-36,0.21855828550551,0.00681288090135831
"AC093642.2",1,2.30537951339011e-36,0.52786946330774,0.154068511585803
"CCDC184",1,2.39548686460793e-36,0.252883348835917,0.45927056961578
"AP001206.1",1,2.4965336304385e-36,0.0698305484530552,0.196494640788708
"GRAMD1B",1,2.56079931192635e-36,49.8833311424332,7.71220851869578
"AL035454.1",1,2.56369479924034e-36,0.252883348835917,0.0110742658427234
"AL583844.1",1,2.67889656104509e-36,0.252883348835917,0.273516392164897
"AL022324.2",1,2.70664400415447e-36,0.429131767683006,0.187482302263737
"AC091132.4",1,2.73181710031822e-36,0.0798113680836563,0.0681476361415056
"RPL5P35",1,2.74432709764725e-36,0.147672020679894,0.0495115104847719
"AP001437.1",1,2.76537695880849e-36,0.0509150968360957,0.0301428767429883
"LINC02285",1,2.88518279095708e-36,0.870929234846079,0.9023679105897
"AL662799.1",1,2.88670906842746e-36,0.277183698167429,0.138107976864012
"ADAM20P2",1,2.92505405477095e-36,0.126441674417959,0.00783424315674869
"ABCA12",1,2.96103876935164e-36,0.142513997309614,0.33614992364084
"AC025917.1",1,2.99947883865725e-36,0.379325023253876,0.0204386427040749
"SIX4",1,3.09806096015264e-36,0.0536350990269348,0.470133497245923
"TFAP2A",1,3.12705585571569e-36,0.148509225018304,0.543050776012226
"HMGB1P30",1,3.27021311806041e-36,0.0809301439919979,0.150551690784993
"AL645939.2",1,3.27533726409768e-36,0.0536350990269348,0.144302109974559
"AP002358.2",1,3.2823973593457e-36,0.458845745928627,0.126851412078296
"SLC25A15P1",1,3.29605791928764e-36,0.126441674417959,0
"AL359504.2",1,3.37041137995146e-36,0.113397959349892,0.0905294534821542
"AL513477.2",1,3.49326906741929e-36,0.243375413378799,0.0713860794199549
"PSG4",1,3.58757011266761e-36,0.126441674417959,0.575156150749542
"KLF3P1",1,3.6513449221637e-36,0.431144978196398,0.0750746864964618
"TENM3",1,3.68614363654478e-36,0.0984674882119453,0.498283160453063
"FP325330.3",1,3.80418605125336e-36,0.126441674417959,1.03189265595308
"LINC01876",1,3.93439416563567e-36,0.0536350990269348,0.0986018893072684
"AL136084.3",1,3.96529465442985e-36,0.126441674417959,0.0354758452518818
"NTF6B",1,3.9786355336777e-36,0.252883348835917,0
"AC009961.3",1,4.12662587800159e-36,0.0646215687412531,0.127263182196644
"FAM201A",1,4.18088843774533e-36,0.108922074755747,0.32954253816966
"SMPD3",1,4.20487079007167e-36,31.9935032081707,4.32728169524332
"RANP6",1,4.27196975799085e-36,0.0751121359340877,0.064212846981845
"AC090543.2",1,4.45787822073092e-36,0.183772131296255,0.17048418413858
"AC004947.2",1,4.8164488616675e-36,0.11952860563272,0.507917404663928
"LCE3D",1,5.05394981641178e-36,0.0781637853275152,0.109933292904335
"RCC2P7",1,5.14888931258841e-36,0.126441674417959,0.137318468068613
"GSTT2B",1,5.42087286455417e-36,0.0984674882119453,0.111722884410081
"LCE2C",1,5.59426564895805e-36,0.15632757065503,0.0558650447766561
"PLCG1-AS1",1,5.59975251984135e-36,0.0646215687412531,0.0389479769548549
"PXDNL",1,5.63123202038602e-36,0.143855331181017,0.140852148250439
"AC010319.1",1,5.9502813443454e-36,0.142513997309614,0.233168495073552
"ADCY2",1,5.96954781438957e-36,0.242861834969685,0.598540287256214
"GOT2P2",1,6.07958676548656e-36,0.0794674814997564,0.272403940274001
"AC006195.1",1,7.3032112140688e-36,0.111508427076618,0.00951533887851759
"ADM5",1,7.38649906775705e-36,0.128747234961022,0.357181808480425
"AC073346.1",1,7.67676698994335e-36,0.0646215687412531,0.241007454672253
"AL139241.1",1,7.79924253647771e-36,0.131981910164372,0.0151448309688084
"AL391256.1",1,7.80822200147862e-36,0.302182419077673,0.0382623297888256
"AL449106.1",1,8.6480207890093e-36,0.468126970121912,0.612237645074675
"AC008040.2",1,9.08211522097422e-36,0.133332937704663,0
"AL355987.4",1,9.17212048570205e-36,7.19220822180223,2.55937287923642
"TMEM9B-AS1",1,1.00000754923687e-35,0.260381375070146,0.157720048724021
"CFLAR-AS1",1,1.02863912936081e-35,0.185647247241723,0.0907753087816715
"AC067735.1",1,1.07530332936723e-35,0.0611709884970415,0.122751614332649
"NPIPA8",1,1.08972350040907e-35,0.0822063948783897,0.1143971921264
"LINC00327",1,1.09555769310678e-35,0.232383826236818,0.202975128980864
"KCNE5",1,1.10438021175932e-35,0.121482180873023,0.361515756975514
"HOXA6",1,1.1528421104645e-35,0.0732226036608136,0.0796383557854576
"TAS2R14",1,1.15646245094133e-35,0.540476592406979,0.212976159758477
"IGHV1-58",1,1.20563691045593e-35,1.0164450863316,0.0719305559843899
"AC087294.1",1,1.23767088376444e-35,0.188132158009965,0.103933284518806
"AC008938.1",1,1.24685958163093e-35,0.178749608834216,0.62110046167375
"AP000786.1",1,1.27643291548907e-35,0.107062692516333,0.0450865449348633
"RHBDL2",1,1.28784859812492e-35,0.0611709884970415,0.46971244755106
"LINC01847",1,1.35697296748682e-35,0.0751121359340877,0.686398921708053
"DNAAF4",1,1.38464943031745e-35,0.114900482284377,0.535601299088603
"CYP8B1",1,1.50623287418042e-35,0.115531959185638,0.919285110260335
"DTX2P1",1,1.55676510996321e-35,0.318994318916519,0.275103438444579
"AL161772.1",1,1.58477315357969e-35,0.263521778443339,0.508450429337426
"SLC12A3",1,1.67739221835722e-35,10.5700987434332,0.52699422616105
"C1orf186",1,1.72280762273164e-35,8.91379092352344,2.10538250835522
"AC017035.1",1,1.8677160644092e-35,0.359654524501689,0
"AC068050.1",1,1.92168982852162e-35,0.201342038936744,0
"AL136379.1",1,2.00144987148068e-35,0.182686104577692,0.0558104595490746
"AC025048.4",1,2.01847448183304e-35,0.0732226036608136,0.231230076847513
"Z97832.2",1,2.13330454000149e-35,0.511706416691716,0.545948090176878
"SERPINC1",1,2.16328085967966e-35,0.218282881431431,1.99184175753005
"CAPN3",1,2.16764686165744e-35,0.739887097901638,0.553088612315748
"LCN12",1,2.27073638689294e-35,2.30024363343802,0.083164425076314
"AL031708.1",1,2.34382098147715e-35,0.131153700175859,0.0142783120428168
"AP005131.7",1,2.35205440595178e-35,0.857949661081229,0.148689614261057
"SGK494",1,2.40286670674495e-35,7.62907683955275,0.221710081107278
"RPSAP46",1,2.41521898127945e-35,0.118717530912246,0.0835552051981092
"PPM1J",1,2.43489536634737e-35,11.031460422925,0.681351050510156
"RHOV",1,2.49335452853603e-35,0.0971305681533299,0.235407448494417
"AC011462.4",1,2.55690450826249e-35,0.133481386340506,0.0111928896256811
"AP005131.6",1,2.56693904978485e-35,5.6031002139697,0.692641334543027
"SLC6A1",1,2.7415446110745e-35,0.19426113630666,0.496411184151101
"PPP1R14BP2",1,3.02521290714359e-35,0.0611709884970415,0.145075592709433
"AL136115.2",1,3.1033439420576e-35,0.325829025179809,0.0128650156015759
"CYP4A11",1,3.11670601429331e-35,0.188929048269854,0.78912298623319
"PSD2",1,3.33554760081544e-35,0.177760689227999,0.320580961394249
"ARMC12",1,3.37355720256726e-35,0.106478682657758,0.132240434319565
"AC095057.3",1,3.40936785885623e-35,1.35441646671119,0.407428379255547
"ICE2P1",1,3.4821791296577e-35,0.0611709884970415,0.159854401913589
"AC024587.1",1,3.5591184620507e-35,0.0566297946604856,0.121578266376167
"PIWIL1",1,3.6340118995361e-35,0.149279274814521,0.26365345458709
"MAMDC2-AS1",1,3.79483401112619e-35,0.432224176913273,0.446301848755814
"MYPN",1,4.01450497208594e-35,0.147564227964649,0.265640686546819
"AC018755.4",1,4.02055432735469e-35,0.141723541235286,0.224867645331544
"LINC01163",1,4.3654569985643e-35,0.199139733924363,0.14389460995634
"AC015920.1",1,4.39532669873741e-35,0.720742454089281,0.163933495362661
"CHRNA6",1,4.71503452184031e-35,0.154440004720385,0.122701161119493
"AC018445.3",1,5.0294345595662e-35,0.38991642535908,0.250352621753022
"DFNB59",1,5.30013101712392e-35,0.16865314711373,0.207269606733426
"LINC01238",1,5.49406660874607e-35,1.60290390391969,0.194978164448848
"GUCY2D",1,5.61224317253882e-35,6.91079156114104,0.213204380596594
"AC018553.2",1,5.61724754179035e-35,0.258813755326732,0.0102372502575606
"AC073052.1",1,5.65850465005845e-35,0.323960039367225,0.042827603193983
"AC093157.2",1,5.7730596159213e-35,0.11155069207046,0.0183518970515557
"HNRNPA1P39",1,5.95602465146199e-35,0.138190961207939,0.175482681487854
"SLIT1",1,5.9838125349663e-35,1.07994247345539,0.494546375320172
"AC002116.2",1,6.53522522868259e-35,0.148147157077591,0.175522425271537
"LOR",1,6.57250345152909e-35,0.843356740862186,0.15496707124109
"NECTIN1",1,6.80458052500091e-35,8.48077991149675,2.71233096685383
"AC099521.3",1,7.13037963580801e-35,9.9528035886735,0.113868469616827
"AC098650.1",1,7.23503891937142e-35,0.314264665071649,0.0871357491744772
"AC079416.1",1,7.83636843070917e-35,0.729200119172526,0.0240750614070278
"AC008982.2",1,7.83646557898972e-35,0.107185321093719,0.0264770336797753
"AC090229.1",1,8.1773108969838e-35,0.214502381526154,0.178710247279256
"FCAMR",1,8.38915515437056e-35,0.0971305681533299,0.270630548774805
"C9orf139",1,8.92673483151735e-35,7.10378916376841,0.746600792795008
"LRIT3",1,9.2204506620994e-35,0.190330332108789,0.287959694837674
"PODN",1,9.28457684896923e-35,0.55048983705742,0.67333892160834
"GRID2IP",1,9.65979040807045e-35,0.127901853375396,0.0735995161283571
"SHD",1,9.92952385951332e-35,9.22758519048288,0.885184984936422
"LRRC56",1,1.1434841455468e-34,0.896241647521684,0.438368973876004
"DUSP8P3",1,1.29444809201451e-34,0.0545311051538393,0.035537096622159
"TRPV1",1,1.33461467691499e-34,2.30715927048399,0.864504184695872
"OSGEPL1-AS1",1,1.41159466058801e-34,0.0849446919907283,0.0905098706119421
"SETP16",1,1.45067863625623e-34,0.115531959185638,0.0379161475247517
"AC061999.1",1,1.47951926093699e-34,0.0971305681533299,0.00719830455165641
"KRT25",1,1.49252216111009e-34,0.0971305681533299,0.22691586444868
"AC134407.2",1,1.52817720576061e-34,0.442970419056679,0.0271621752854675
"C11orf94",1,1.56494540572897e-34,0.150459713534513,0.123886006434678
"SMOC1",1,1.58737880413867e-34,2.20534513971586,1.15988376399107
"AL353622.1",1,1.61500397730143e-34,0.820904221633494,0.176135093345631
"MIR100HG",1,1.76453808369075e-34,0.560764976700737,1.11466506463352
"AC231657.1",1,1.8358806175869e-34,0.177315376198663,0.119172530666918
"AC124312.1",1,1.88446666396689e-34,0.0283148973302428,0.0220815736628171
"TRAV8-3",1,1.94441929316351e-34,0.19426113630666,0.0426038569384184
"MGAT4C",1,1.96382514672202e-34,0.115531959185638,1.1847300622949
"RNU6-737P",1,1.97926223024048e-34,0.0971305681533299,0.00653580452276627
"AC004706.4",1,2.03519412899327e-34,0.880018714278922,0.666584109260733
"AC021074.3",1,2.13334918556202e-34,0.0971305681533299,0.19299032125735
"C1orf167",1,2.1374251503353e-34,0.0283148973302428,0.368509092391939
"RPL12P21",1,2.16822261711648e-34,0.0952282563012077,0
"FHL5",1,2.22393261416623e-34,0.19426113630666,0.311218586809131
"AC010999.2",1,2.2363518734579e-34,0.0971305681533299,0.0536632568186963
"PPIAP23",1,2.26618008894225e-34,0.0283148973302428,0.0136257618027166
"THPO",1,2.28000841764577e-34,0.0971305681533299,0.152260443798064
"CRB2",1,2.30742331736903e-34,0.44550420397281,0.282875901673854
"MAP6D1",1,2.46394221828413e-34,0.133205405257737,0.0482711804251399
"STRC",1,2.52382359689983e-34,0.0895258270120778,0.0504170040887965
